StudentID,Age,Gender,ParentalEducation,StudyTimeWeekly,StudyTimeWeeklyCategory,Absences,AbsencesCategory,Tutoring,ParentalSupport,ExtracurricularCategory,Extracurricular,Sports,Music,Volunteering,Year Level,GPA,Previous Grades,GradeCategory,GradeCategories,GradeClass,Subject,RoundedClass
2798,16,1,3,1.592902581,1,4,0,0,1,1,0,0,1,1,4,2.61541719,2.283870956,1,1,3,3,3
2799,17,1,2,8.592054869,1,23,2,0,2,1,0,0,0,0,1,1.020434578,1.154410009,3,3,4,1,3
2800,15,0,0,11.08645196,0,8,1,0,2,0,1,1,0,0,3,3.144710708,2.789099828,1,1,2,1,2
2801,17,1,2,6.574919767,2,11,1,0,1,1,0,0,0,0,2,1.407383538,1.538689251,2,2,4,2,3
2802,15,0,2,14.40867404,1,5,0,0,3,0,1,0,0,0,3,3.428699167,3.05607009,0,0,1,3,2
2803,17,0,2,12.87541216,0,27,2,1,1,0,0,0,0,0,2,0.8638755776,0.7408967019,4,4,4,1,2
2804,18,1,0,6.656367222,2,12,2,0,4,0,0,0,0,0,4,2.843030731,2.49968118,1,1,3,2,3
2805,15,0,1,15.09745058,1,25,2,1,2,0,1,0,0,0,1,0.8685700442,0.8952499803,3,3,4,2,2
2806,17,0,2,12.97390085,1,27,2,0,3,0,1,0,1,0,2,0.6376116147,0.7742848136,4,4,4,2,2
2807,18,0,2,12.74890757,1,7,1,1,3,1,0,1,0,0,1,3.491525683,3.014802534,0,0,1,1,3
2808,15,0,1,11.06855402,0,14,2,0,3,1,0,0,0,0,2,1.557383388,1.821442174,2,2,4,1,2
2809,18,1,1,0.2277933618,2,5,0,0,4,0,0,0,0,0,3,2.818366172,2.543009095,1,1,2,3,3
2810,16,1,3,13.93014367,1,26,2,0,1,0,1,0,0,0,4,0.6105742212,0.6454543802,4,4,4,2,3
2811,16,1,2,7.520835822,2,5,0,0,0,0,0,0,0,0,4,2.778339849,2.631367841,1,1,2,1,2
2812,15,1,1,18.8521942,2,3,0,0,0,0,1,0,0,0,3,3.057633442,2.712420466,1,1,2,2,2
2813,17,1,1,16.35969542,1,10,1,0,3,0,0,1,0,0,2,2.2356612,2.672755461,1,1,2,1,3
2814,15,1,1,11.75388939,0,20,2,0,4,1,0,0,1,0,4,1.740796346,1.714811785,2,2,4,1,3
2815,18,1,3,5.043639636,0,29,2,1,2,1,1,0,0,0,2,0.1946757553,0.2109791787,4,4,4,3,3
2816,17,1,2,4.074347866,1,17,2,0,3,0,1,0,0,0,2,1.572770605,1.859071573,2,2,4,3,3
2817,16,1,2,6.807696754,1,2,0,0,0,0,0,1,0,0,3,3.169311103,2.672866707,1,1,2,3,2
2818,17,1,2,9.531358872,0,2,0,0,1,1,1,0,0,0,4,2.24184861,2.719201157,1,1,2,2,3
2819,16,0,1,5.921310201,1,29,2,0,3,0,1,0,0,0,2,0.6967937887,0.7369928855,4,4,4,3,2
2820,17,1,3,10.29858991,0,11,1,1,0,0,1,0,0,0,2,2.563284096,2.295213478,1,1,3,2,2
2821,17,0,2,3.30740851,2,26,2,1,2,0,1,1,0,0,1,0.6834883755,0.8406909415,3,3,4,1,2
2822,17,0,1,19.55425626,0,20,2,1,3,1,0,1,0,0,2,2.45360022,2.131628504,1,2,3,2,3
2823,18,0,1,2.158491099,2,29,2,1,3,1,1,1,1,1,4,1.095347523,0.9922965743,3,3,4,2,3
2824,18,0,2,18.63888279,2,20,2,0,2,1,1,1,0,0,3,1.184050598,1.451872243,2,2,4,1,2
2825,15,1,3,18.27156023,1,5,0,0,3,1,0,0,1,1,1,2.646401996,2.860396826,1,1,2,2,3
2826,15,0,1,10.50720964,2,20,2,0,2,1,0,0,0,0,2,1.382337967,1.182565054,3,3,4,3,3
2827,16,1,3,14.49820544,1,27,2,1,0,0,0,0,0,0,3,0.1314706753,0.1306542379,4,4,4,1,2
2828,18,1,2,8.720965959,1,5,0,1,3,0,1,0,0,0,1,2.71446838,3.362716215,0,0,1,1,2
2829,16,0,1,12.60069155,1,7,1,0,1,0,1,0,0,1,2,2.522483089,2.251847104,1,1,3,1,2
2830,15,1,0,6.811518748,0,14,2,0,0,1,0,1,0,0,2,1.906613079,1.688476384,2,2,4,1,3
2831,16,0,1,6.023180396,1,17,2,1,2,1,0,0,0,1,2,1.80846969,1.815401718,2,2,4,2,2
2832,15,0,2,11.56459572,1,19,2,0,3,1,0,0,0,0,3,1.770718037,1.494869559,2,2,4,1,3
2833,18,1,1,9.962593484,1,28,2,1,1,0,0,1,0,0,2,0,0,4,4,4,1,2
2834,17,1,1,11.59072738,0,15,2,0,0,1,0,0,0,1,3,1.87428118,1.571786434,2,2,4,2,3
2835,18,0,2,5.733211626,1,5,0,0,1,1,0,0,0,1,4,1.907467869,2.234685549,1,1,3,3,3
2836,16,1,2,7.339156636,0,27,2,0,2,1,1,0,0,0,4,0.5742699233,0.5086565007,4,4,4,2,3
2837,16,1,1,1.677959213,0,20,2,0,2,0,0,0,0,0,3,0.5771213126,0.7016799102,4,4,4,2,2
2838,18,1,2,1.045527445,0,16,2,0,1,0,1,1,0,0,4,2.136689608,1.817789572,2,2,4,3,3
2839,18,0,2,5.069142593,0,8,1,0,3,1,0,0,0,0,4,2.089419122,2.337558462,1,1,3,1,3
2840,15,0,2,1.484937187,0,18,2,1,3,0,1,1,0,0,3,1.421772363,1.763324116,2,2,4,3,2
2841,16,1,3,2.075494173,2,17,2,0,3,1,0,0,0,0,2,1.857294608,1.580149839,2,2,4,3,3
2842,16,1,1,16.25856811,0,24,2,1,2,0,1,0,0,0,3,1.533149305,1.513660413,2,2,4,2,2
2843,18,1,3,0.7774739403,1,22,2,0,2,0,0,0,1,0,3,0.4434331976,0.5468398683,4,4,4,2,3
2844,17,1,2,13.17885588,0,4,0,1,2,1,0,0,0,0,2,3.353558517,3.112170722,0,0,1,2,3
2845,16,1,2,5.451154976,2,27,2,0,2,0,0,0,0,0,2,0.3287591805,0.3075940597,4,4,4,2,3
2846,17,0,2,17.43091361,1,5,0,0,0,0,0,0,0,0,4,2.536435825,2.22851143,1,1,3,1,2
2847,18,1,2,9.699845692,0,11,1,0,3,0,1,0,0,1,3,2.544009963,2.506415414,1,1,2,1,2
2848,18,0,1,6.111529187,1,10,1,0,2,1,0,0,0,0,3,1.862427496,1.977538044,2,2,4,1,3
2849,15,1,2,10.35277871,1,15,2,1,1,0,1,0,0,0,1,2.030872178,2.340811013,1,1,3,1,2
2850,16,0,2,7.639160381,1,19,2,0,1,0,0,0,0,1,1,1.198604966,1.26112824,3,3,4,3,2
2851,17,1,2,11.28602129,0,16,2,0,1,1,1,0,1,0,2,1.933089131,1.783001896,2,2,4,3,3
2852,15,0,1,2.290657367,2,19,2,1,4,1,0,0,0,0,1,1.381926282,1.501240092,2,2,4,1,2
2853,16,1,3,19.93981006,1,8,1,0,1,0,0,1,0,1,2,1.842630185,2.239253985,1,1,3,2,3
2854,15,0,2,8.511117554,1,0,0,1,3,1,0,1,0,0,3,3.298271385,3.823801328,0,0,0,3,3
2855,18,0,0,6.964612794,2,25,2,0,2,1,1,1,0,1,3,0.9649777743,0.8952618051,3,3,4,1,2
2856,16,0,2,14.20419697,1,2,0,1,3,1,0,1,0,0,2,3.722135255,3.532640383,0,0,0,1,3
2857,15,0,2,7.27798813,2,20,2,0,2,1,0,0,0,0,2,0.9497672168,1.022641734,3,3,4,3,3
2858,15,0,2,16.6654861,1,22,2,1,4,0,0,0,0,0,1,2.185622296,1.960538709,2,2,4,1,2
2859,17,0,2,9.085414487,2,8,1,0,1,0,0,1,1,0,4,2.89387407,2.745491801,1,1,2,1,2
2860,15,1,3,14.39116827,0,21,2,0,2,1,0,0,1,1,1,1.859074796,1.554112899,2,2,4,2,3
2861,16,0,1,2.149064329,2,18,2,0,1,1,0,0,0,0,4,0.7185819049,0.7068253463,4,4,4,2,3
2862,16,1,2,16.92238371,2,12,2,0,2,0,1,1,0,0,1,2.793644245,2.823600085,1,1,2,3,2
2863,17,1,3,14.71435974,0,22,2,0,2,1,1,0,1,0,4,1.275479913,1.293408827,3,3,4,1,3
2864,16,1,3,4.234335569,0,13,2,0,3,1,1,0,0,0,4,1.891249524,2.126276926,1,2,3,3,3
2865,18,1,2,2.905720195,0,19,2,0,2,0,0,0,0,0,3,0.956768682,1.112671201,3,3,4,2,2
2866,16,1,3,6.325846975,2,18,2,1,0,0,0,0,1,0,3,1.10671895,1.261587709,3,3,4,1,2
2867,16,0,0,19.52141172,0,29,2,0,3,1,1,1,0,0,1,1.071796548,1.078485135,3,3,4,1,2
2868,15,0,3,5.136631491,1,22,2,1,2,1,0,0,0,1,4,0.6918501921,0.6754583905,4,4,4,2,3
2869,15,0,1,9.122544179,0,26,2,0,1,1,0,1,1,0,2,0.7947525553,0.6854728697,4,4,4,1,2
2870,16,1,1,0.6004045143,1,26,2,0,4,1,1,1,1,0,4,0.8412906547,1.020926365,3,3,4,1,3
2871,17,0,1,7.944550591,1,6,1,1,4,1,0,0,0,0,4,4.049337571,3.427620858,0,0,1,1,3
2872,15,0,2,11.42640031,2,3,0,1,3,0,0,0,0,0,3,3.32849846,3.248572792,0,0,1,2,2
2873,17,0,1,19.06249225,1,11,1,0,3,0,0,0,0,0,3,1.921661639,2.278951505,1,1,3,1,2
2874,16,0,1,10.3347209,2,22,2,0,0,0,0,1,0,0,4,0.935266805,0.8330790225,3,3,4,2,2
2875,16,0,1,16.38214652,1,26,2,0,4,1,0,0,0,0,4,0.8749435347,0.8570927944,3,3,4,2,3
2876,18,1,1,10.94255285,0,13,2,0,2,0,0,1,0,0,4,1.653936627,1.744497663,2,2,4,2,3
2877,15,0,2,0.8157002687,0,1,0,0,1,1,0,0,1,1,4,2.626600286,2.806877505,1,1,2,2,3
2878,16,1,2,6.300165504,1,0,0,0,3,1,1,0,1,0,2,2.865116442,3.490543307,0,0,1,3,3
2879,18,1,1,11.51099016,2,27,2,0,1,1,0,1,0,0,3,0.6388026333,0.6939648519,4,4,4,2,3
2880,15,1,2,19.01187932,2,17,2,0,2,1,1,0,0,0,3,2.020392125,2.161558737,1,2,3,3,3
2881,16,1,3,17.1826072,0,19,2,1,1,0,0,0,0,0,2,2.158815376,1.893344472,2,2,4,3,3
2882,16,1,2,4.567112284,0,7,1,1,2,0,1,0,1,0,4,3.106222928,2.882958071,1,1,2,2,3
2883,15,0,1,4.4021966,0,2,0,0,2,1,1,1,0,1,2,3.235783642,3.270373861,0,0,1,1,3
2884,15,0,2,4.023459342,2,25,2,0,2,1,1,1,1,0,2,0.8525141854,1.0270156,3,3,4,2,3
2885,15,0,1,18.44997793,2,5,0,0,0,1,1,1,0,1,3,2.550882008,2.489668902,1,1,3,3,2
2886,16,1,1,17.05332306,2,21,2,1,2,1,0,0,0,0,3,1.585579163,1.708798771,2,2,4,1,3
2887,16,0,1,15.49766865,1,12,2,0,2,0,0,0,1,0,3,1.942651761,2.324093257,1,1,3,3,2
2888,18,0,3,7.854702284,1,8,1,0,1,1,0,0,0,0,2,2.127957682,2.197491146,1,2,3,2,3
2889,17,1,1,10.08761409,1,8,1,0,4,0,0,0,0,1,2,2.2877039,2.5001133,1,1,2,1,3
2890,15,1,0,9.286634896,0,19,2,0,2,1,0,0,0,0,2,0.8483594716,1.050005852,3,3,4,3,3
2891,16,1,1,5.067962151,1,8,1,0,3,0,0,0,1,1,4,2.762055003,2.438440919,1,1,3,2,3
2892,16,1,3,10.10056092,0,14,2,1,1,1,0,0,0,0,4,1.951923817,1.914601844,2,2,4,3,3
2893,15,0,2,0.6099309571,0,12,2,0,2,0,1,1,0,0,4,1.745943977,1.62783713,2,2,4,2,2
2894,17,1,1,2.63620747,2,21,2,0,1,1,1,1,0,0,3,1.003492012,1.069524152,3,3,4,1,3
2895,15,1,2,17.73179192,2,15,2,0,2,1,0,1,0,0,3,2.454903694,2.369652313,1,1,3,1,3
2896,17,0,2,15.03359534,1,1,0,0,1,1,0,0,0,0,3,3.243481845,2.974740695,0,1,2,1,2
2897,16,0,2,8.457368181,1,25,2,0,2,0,1,0,0,0,3,0.3814922559,0.357808892,4,4,4,1,2
2898,17,1,1,10.34300725,1,13,2,0,2,0,0,0,1,1,3,1.894221973,1.92255149,2,2,4,3,3
2899,18,0,3,7.399977719,2,26,2,0,1,1,0,0,0,0,1,0.3182442026,0.3309669077,4,4,4,2,2
2900,16,1,1,14.81559734,2,5,0,1,3,0,0,0,0,1,4,3.584494267,3.219685483,0,0,1,3,3
2901,18,1,2,15.68374358,2,1,0,1,4,1,0,1,0,0,2,3.376943585,3.951459951,0,0,0,2,3
2902,15,0,0,15.2657038,2,7,1,0,1,1,0,0,0,0,4,3.052440811,2.795210553,1,1,2,2,3
2903,15,0,1,14.4522345,0,3,0,1,3,0,1,0,0,0,1,3.221660657,3.561743268,0,0,0,1,2
2904,15,1,1,4.090086774,1,20,2,1,3,0,0,0,0,0,1,1.313955562,1.361088227,3,3,4,2,2
2905,17,1,2,6.759399585,1,23,2,0,2,0,0,0,1,0,2,0.7012536367,0.7389589821,4,4,4,3,3
2906,16,1,0,9.3969087,0,13,2,0,3,1,1,0,0,1,3,1.882734178,2.320772544,1,1,3,3,3
2907,15,0,2,6.615859829,2,10,1,0,4,1,1,0,0,0,2,2.350403318,2.837891418,1,1,2,1,3
2908,15,1,1,15.098804,0,23,2,0,2,0,0,0,0,1,4,0.9354540222,0.8273394905,3,3,4,1,3
2909,16,1,2,6.587070485,0,27,2,1,3,1,1,0,0,1,4,1.010956884,0.8758837048,3,3,4,3,3
2910,15,1,3,2.764641736,1,13,2,0,3,1,1,0,0,0,4,1.284804925,1.467968316,2,2,4,3,3
2911,18,1,2,7.980809041,2,11,1,0,2,0,1,0,1,0,4,1.815749837,2.122102757,1,2,3,2,3
2912,16,1,2,19.59828866,0,15,2,0,2,1,1,0,0,0,2,2.117233981,2.481813409,1,1,3,2,3
2913,16,0,2,4.517628259,1,5,0,0,4,0,1,0,0,0,4,2.79501697,2.876083673,1,1,2,2,2
2914,16,1,1,12.24317318,1,19,2,0,3,0,0,1,0,0,1,1.831521329,1.662692199,2,2,4,1,2
2915,18,1,3,8.659460997,0,0,0,0,1,1,1,0,0,0,1,3.149656199,2.964058726,0,1,2,3,3
2916,16,1,1,1.420491353,1,11,1,0,1,0,1,0,1,0,3,1.668390512,2.032178463,2,2,3,1,2
2917,18,1,2,9.75753212,2,6,1,1,4,1,0,1,0,0,2,3.196100015,3.207819245,0,0,1,2,4
2918,16,0,2,14.04328657,1,7,1,1,0,1,0,0,0,0,1,2.197594092,2.553484846,1,1,2,3,3
2919,17,0,1,10.26439952,2,8,1,1,3,0,1,1,0,0,4,2.512871254,3.128858646,0,0,1,2,3
2920,15,0,1,17.44212127,0,1,0,1,1,1,1,1,0,0,2,3.537612251,4,0,0,0,2,3
2921,17,1,2,5.778740333,0,16,2,1,0,1,0,0,0,1,3,1.559367173,1.357062701,3,3,4,1,3
2922,15,1,3,1.724983426,2,19,2,0,0,1,0,1,0,0,1,0.561915514,0.684887998,4,4,4,3,3
2923,18,0,3,18.73131223,1,12,2,0,2,1,1,0,0,0,1,1.986542786,2.234696287,1,1,3,3,2
2924,17,0,2,7.563926991,1,4,0,0,0,0,0,0,0,1,1,1.808556649,1.953200561,2,2,4,1,2
2925,16,0,2,11.52811103,2,9,1,0,2,1,0,1,0,0,2,2.88088,2.470924003,1,1,3,1,3
2926,15,1,3,15.84006252,0,11,1,0,3,1,0,1,0,0,4,2.350967249,2.512488759,1,1,2,2,3
2927,15,1,0,6.486273278,2,16,2,1,2,1,0,0,1,0,4,2.100316009,2.097251578,2,2,3,1,3
2928,17,0,1,14.32329076,0,20,2,0,3,1,1,0,0,1,4,1.599865873,1.345131463,3,3,4,3,3
2929,18,0,2,2.708376996,0,5,0,0,2,1,0,0,0,1,4,2.226726117,2.241727972,1,1,3,2,3
2930,17,0,3,5.825874944,0,2,0,0,2,1,0,0,0,0,4,2.804502577,2.637348955,1,1,2,2,3
2931,18,1,3,2.894212723,2,27,2,0,2,0,0,0,1,0,4,0.2948654335,0.2861100389,4,4,4,1,3
2932,18,1,2,16.22461117,0,14,2,1,2,1,0,1,0,0,1,2.326461645,2.084547707,2,2,3,1,3
2933,15,1,0,4.452984705,2,6,1,0,4,1,1,0,0,0,4,2.345846198,2.777885894,1,1,2,3,4
2934,17,0,2,14.34807111,2,29,2,0,3,0,0,0,0,0,1,0.5632306698,0.4841831958,4,4,4,1,2
2935,17,0,1,18.86596794,1,5,0,0,2,0,0,0,0,0,2,2.922983766,2.875735286,1,1,2,2,2
2936,18,1,1,10.55544418,1,3,0,1,3,0,0,0,0,0,3,3.635571963,3.471337214,0,0,1,1,3
2937,17,0,2,10.80058385,1,18,2,0,2,0,0,0,0,0,2,1.357162147,1.318074459,3,3,4,2,2
2938,16,1,0,9.220671362,0,4,0,0,1,0,1,0,0,0,2,2.666669653,2.715908932,1,1,2,2,2
2939,16,0,3,6.517802868,1,2,0,1,2,0,0,1,0,0,1,2.817695157,3.474561845,0,0,1,2,2
2940,17,0,2,9.513100618,1,25,2,0,3,1,1,0,0,0,4,0.9552189904,0.9349429909,3,3,4,2,3
2941,17,0,2,12.05615065,2,24,2,0,2,0,0,0,0,1,1,0.5693703351,0.5185224297,4,4,4,1,2
2942,18,0,0,19.71983144,2,8,1,0,3,1,0,1,0,0,3,2.234653356,2.726094629,1,1,2,1,3
2943,16,1,1,18.75529119,2,5,0,1,2,1,1,0,0,0,2,3.356928596,3.09906465,0,0,1,2,3
2944,16,0,0,17.24305917,2,12,2,0,2,0,1,0,0,0,1,1.926339372,2.073545292,2,2,3,3,2
2945,15,1,4,17.78261071,1,26,2,0,4,0,1,1,1,0,4,2.211749872,1.983133992,2,2,4,3,3
2946,18,1,3,9.356983666,1,21,2,0,2,1,0,0,0,0,3,0.8020415762,0.7662736792,4,4,4,2,3
2947,15,1,2,13.14888654,2,27,2,0,3,0,0,0,0,0,4,0.6731088577,0.6361329335,4,4,4,3,3
2948,16,0,1,17.90133446,1,29,2,0,3,0,1,1,1,0,3,1.009339806,1.148033413,3,3,4,2,2
2949,18,1,3,7.8590153,2,19,2,0,4,1,0,1,1,0,3,1.836049753,1.75040468,2,2,4,2,3
2950,17,1,1,19.23524957,1,3,0,0,0,1,1,0,0,0,4,2.417245536,2.821108107,1,1,2,2,3
2951,18,1,1,8.315721241,1,1,0,0,1,0,1,0,1,1,3,3.271788039,3.240512074,0,0,1,2,2
2952,17,0,2,12.02165331,2,25,2,0,3,1,1,0,0,0,3,0.7070439363,0.7058616314,4,4,4,1,3
2953,17,0,3,14.19609427,2,3,0,0,2,0,1,0,0,0,1,2.465927951,2.912722178,0,1,2,3,2
2954,18,1,0,19.01184026,0,7,1,0,2,0,0,0,0,0,4,3.312089158,2.894723042,1,1,2,2,3
2955,17,0,1,4.892325481,2,12,2,0,1,0,1,1,0,0,2,1.815216844,1.777279849,2,2,4,2,2
2956,15,1,3,14.92261956,1,9,1,0,1,1,0,0,0,1,3,1.995727135,2.457187515,1,1,3,2,3
2957,16,1,1,10.41631172,0,17,2,1,2,1,0,0,0,0,3,2.063121311,1.939076537,2,2,4,2,3
2958,17,0,1,5.371142812,2,8,1,0,1,0,0,0,0,0,2,2.593406484,2.291686152,1,1,3,3,2
2959,15,1,2,15.5321368,1,29,2,0,1,0,0,1,0,0,1,0.6330783576,0.5847407289,4,4,4,3,2
2960,17,0,3,11.0444456,1,0,0,0,0,1,1,0,1,1,4,2.808992533,2.90546616,0,1,2,1,3
2961,16,0,2,13.21947641,0,12,2,0,1,1,1,0,0,0,3,1.803607439,1.738942134,2,2,4,2,2
2962,15,1,4,6.458021372,1,17,2,1,3,0,0,1,0,0,4,1.839167815,1.669807052,2,2,4,3,3
2963,16,0,2,9.625479037,1,14,2,0,3,1,0,0,0,0,1,1.329711822,1.648288922,2,2,4,3,3
2964,16,0,0,12.34708502,1,1,0,0,0,0,1,0,0,1,1,2.896303238,2.71039131,1,1,2,3,2
2965,15,1,4,8.098216285,0,10,1,0,1,1,1,0,0,0,1,1.941971622,1.956169126,2,2,4,1,3
2966,15,1,2,3.967450797,2,28,2,0,2,0,1,1,0,0,1,0.7068559072,0.6729361978,4,4,4,3,2
2967,15,0,1,19.23280985,1,13,2,0,2,1,1,1,0,0,4,2.960212462,2.607172929,1,1,2,1,3
2968,18,0,2,10.2293508,2,21,2,0,3,1,1,0,1,0,1,1.567934408,1.5660205,2,2,4,1,2
2969,15,1,1,14.67840741,1,14,2,1,3,1,0,0,0,0,4,2.085370042,2.197394592,1,2,3,2,3
2970,15,0,0,8.220943871,1,13,2,1,3,0,1,0,0,0,1,2.18157975,2.332971817,1,1,3,1,2
2971,15,0,0,7.102635281,1,15,2,0,2,0,1,0,0,0,3,1.66752132,1.773293697,2,2,4,1,2
2972,15,0,2,8.143285969,1,22,2,0,2,0,1,1,0,1,2,0.9580302738,1.149649627,3,3,4,1,2
2973,17,0,3,8.183932876,1,28,2,1,3,1,0,0,0,0,3,0.9989081132,0.840985451,3,3,4,3,3
2974,18,0,2,10.88360232,1,14,2,0,0,0,1,1,0,0,3,1.831649253,1.563574034,2,2,4,1,2
2975,16,0,4,10.8693974,1,18,2,0,0,1,0,0,0,0,1,0.7254878446,0.8707134779,3,3,4,2,2
2976,15,0,1,9.943076318,0,26,2,1,0,0,0,1,1,0,1,0.5345798435,0.6131659882,4,4,4,1,2
2977,17,1,1,2.695715698,1,8,1,0,2,1,1,1,0,0,1,2.212548036,2.572391709,1,1,2,1,3
2978,17,1,1,9.92150957,0,4,0,0,1,1,0,0,0,0,3,2.353374171,2.307596623,1,1,3,2,3
2979,17,1,1,3.382078008,0,4,0,0,1,0,0,0,1,0,1,2.703948053,2.318046521,1,1,3,1,2
2980,16,1,1,2.522715726,2,10,1,0,3,1,1,0,0,0,2,2.166113589,2.310557286,1,1,3,1,3
2981,15,1,2,18.65291435,1,27,2,1,4,0,1,1,1,1,3,1.490864919,1.585820037,2,2,4,2,3
2982,18,0,3,12.09900026,1,19,2,0,1,1,1,0,1,0,3,1.65128157,1.63061374,2,2,4,1,2
2983,18,0,4,13.18980116,1,24,2,1,2,1,0,1,1,0,2,1.770498819,1.5586322,2,2,4,3,3
2984,17,0,1,8.035873407,2,23,2,0,1,1,1,0,0,0,2,0.8161587992,0.6835053014,4,4,4,1,2
2985,16,0,3,18.17961784,1,27,2,0,4,0,0,0,0,0,2,0.8263663279,0.9709123788,3,3,4,2,2
2986,16,1,1,12.75860979,2,3,0,0,1,0,1,0,0,1,1,2.913052014,3.344626675,0,0,1,3,2
2987,16,0,1,15.38339739,1,19,2,0,3,1,0,1,0,0,4,2.052901959,1.885916652,2,2,4,2,3
2988,18,0,3,7.371249381,2,17,2,0,1,1,1,0,0,0,3,1.593278124,1.469964557,2,2,4,1,2
2989,17,1,2,19.20023762,2,24,2,0,3,0,0,0,0,0,3,1.526511154,1.436375445,2,2,4,2,3
2990,15,0,1,16.4092258,2,2,0,1,1,0,1,1,0,0,4,2.748821131,3.399542858,0,0,1,2,2
2991,18,0,2,17.07896926,0,3,0,1,1,1,0,1,0,0,4,3.544543678,3.563535791,0,0,0,1,3
2992,17,1,1,3.443885349,0,13,2,0,1,1,1,1,1,0,3,1.876682853,2.07443875,2,2,3,2,3
2993,17,0,2,5.419264157,0,6,1,0,1,1,0,0,0,0,1,2.989450345,2.504005287,1,1,2,3,3
2994,15,0,2,5.712531994,0,25,2,1,3,0,1,0,0,0,1,0.9063162216,0.9669488068,3,3,4,3,2
2995,15,0,4,5.418184465,2,7,1,0,3,0,0,0,0,0,3,2.586021295,2.691044205,1,1,2,1,3
2996,15,0,0,17.10816324,0,23,2,0,2,0,0,1,0,0,1,0.9594717214,0.8647850839,3,3,4,3,2
2997,16,0,1,0.6376959042,0,15,2,1,4,1,1,0,0,0,2,2.103391709,1.993952453,2,2,4,3,3
2998,15,1,2,1.52199978,0,19,2,0,2,0,1,0,0,0,1,1.275150318,1.20017972,3,3,4,2,2
2999,17,1,2,5.478297413,0,14,2,0,4,0,0,1,0,0,4,2.284774008,2.195712898,1,2,3,3,3
3000,15,1,1,3.997459493,0,6,1,0,1,1,0,0,1,0,3,2.127177558,1.901266524,2,2,4,2,3
3001,17,1,2,4.637192278,2,25,2,0,4,1,1,0,1,0,2,0.8605822862,0.8399765237,3,3,4,1,3
3002,18,1,3,15.95886379,1,16,2,0,0,1,1,0,0,1,4,1.496898734,1.362043769,3,3,4,3,3
3003,16,1,3,11.26253188,0,21,2,0,2,1,0,0,0,0,4,0.8843070089,0.8507438645,3,3,4,2,3
3004,18,0,3,0.1154132259,1,21,2,1,2,0,1,0,0,0,2,1.108694341,1.003365306,3,3,4,2,2
3005,18,1,3,8.586455314,1,21,2,0,2,0,1,1,0,0,1,1.362473208,1.390539698,3,3,4,1,2
3006,17,1,2,8.157698537,0,11,1,0,2,1,0,1,0,1,1,2.534867768,2.439981326,1,1,3,2,3
3007,18,0,3,2.278905389,2,17,2,0,2,1,0,0,1,0,2,1.148197639,1.243311716,3,3,4,3,3
3008,17,0,1,13.52283577,2,23,2,1,4,1,1,0,0,0,4,1.654901837,1.964846656,2,2,4,3,3
3009,15,1,1,14.04194377,2,13,2,1,4,0,1,0,0,0,4,2.377424813,2.688229331,1,1,2,2,3
3010,15,0,1,14.41786438,2,14,2,1,4,0,1,1,0,0,1,2.372838731,2.739701667,1,1,2,2,2
3011,17,1,2,14.56941891,0,14,2,0,4,1,0,0,1,0,4,2.989226253,2.496121936,1,1,3,2,3
3012,15,0,1,0.001056538646,2,4,0,1,3,1,0,1,0,0,1,2.706938424,2.968807133,0,1,2,2,2
3013,16,1,4,19.07841608,2,15,2,0,4,1,0,1,0,0,2,2.413577631,2.215944169,1,1,3,3,3
3014,18,0,1,16.28417534,2,4,0,0,3,1,1,0,0,0,4,3.650512993,3.503743265,0,0,0,3,3
3015,16,0,0,18.07963393,0,1,0,0,2,0,0,0,1,0,3,3.583111659,3.384729472,0,0,1,1,2
3016,18,1,2,0.3128659061,2,19,2,0,3,1,0,0,0,0,2,1.287683828,1.41760401,2,2,4,2,3
3017,15,1,0,18.67717592,2,27,2,1,4,0,0,0,0,0,2,0.9237768359,1.139337063,3,3,4,3,3
3018,16,1,1,16.19577057,2,24,2,0,3,0,0,0,0,0,2,0.9024173329,0.7695898642,4,4,4,2,3
3019,15,1,1,16.74438286,0,8,1,0,2,0,0,0,0,0,4,2.38950622,2.348443454,1,1,3,1,3
3020,18,1,2,1.865747694,2,21,2,0,0,0,0,0,0,1,1,0.2629325886,0.3218314297,4,4,4,3,2
3021,17,0,2,14.77556058,2,26,2,0,3,1,1,0,1,0,3,1.26632296,1.124137186,3,3,4,2,3
3022,17,1,2,19.19833379,2,8,1,0,4,1,0,0,0,0,2,2.782671723,2.717096954,1,1,2,3,4
3023,16,1,2,13.57094683,1,3,0,0,2,0,0,0,0,0,4,2.226905996,2.65654078,1,1,2,1,3
3024,15,0,2,11.41122809,2,14,2,0,1,0,0,0,0,0,4,1.544143804,1.527748066,2,2,4,1,2
3025,15,0,1,18.91259355,1,10,1,0,2,0,0,1,1,0,2,2.63018011,2.735672949,1,1,2,1,2
3026,16,1,1,8.858742435,1,0,0,1,2,1,0,1,1,0,3,3.605724367,3.748102281,0,0,0,3,3
3027,17,0,2,11.98587133,1,17,2,1,2,1,0,0,0,0,1,1.813468065,1.706212489,2,2,4,1,2
3028,18,0,0,9.52676587,2,28,2,1,3,0,0,0,0,0,3,0.92654194,0.9590415229,3,3,4,3,2
3029,16,1,0,18.65692443,0,0,0,1,4,0,1,0,0,1,2,3.770265098,4,0,0,0,3,3
3030,18,0,2,1.521694535,1,7,1,0,3,1,0,0,0,0,2,1.807557881,1.858924856,2,2,4,2,3
